id,name,assoc_names,original_language,authors,genres,tags,cover_image_url,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,on_reading_lists,reading_list_all_time_rank,rating,rating_votes,recommended_series_ids
13242,Chiyu Mahou no Machigatta Tsukaikata ~Senjou wo Kakeru Kaifuku Youin~,"['The Wrong Way to Use Healing Magic', 'The Wrong Way to Use Healing Magic~Saving Soldiers on The Battlefield~', '治癒魔法の間違った使い方～戦場を駆ける回復要員～']",japanese,"['kurokata', 'くろかた']","['action', 'adventure', 'comedy', 'fantasy', 'harem', 'romance', 'shounen']","['adapted to anime', 'adapted to drama cd', 'adapted to manga', 'demi-humans', 'demons', 'dense protagonist', 'dragons', 'fantasy world', 'hard-working protagonist', 'healers', 'heroes', 'kingdoms', 'knights', 'magic beasts', 'male protagonist', 'monsters', 'multiple pov', 'multiple transported individuals', 'pacifist protagonist', 'pets', 'polygamy', 'royalty', 'summoned hero', 'sword and magic', 'transported to another world', 'unreliable narrator', 'weak to strong']",https://cdn.novelupdates.com/images/2017/08/chiyumahou01.jpg,2014,TRUE,kadokawa,one peace books,FALSE,58 chapters,FALSE,c267,8,10341,311,4,272,"[20312, 5392, 4319, 14851, 27921, 6963]"
28308,Moon’s Labyrinth,['달의 미궁'],korean,"['hungry panda', '배고픈판다']","['action', 'drama', 'fantasy', 'harem', 'psychological', 'sci-fi', 'seinen', 'slice of life']","['abusive characters', 'age regression', 'appearance different from actual age', 'artifacts', 'beautiful female lead', 'betrayal', 'cautious protagonist', 'child abuse', 'childcare', 'cold protagonist', 'cruel characters', 'cute children', 'dense protagonist', 'determined protagonist', 'distrustful protagonist', 'divorce', 'doting parents', 'dungeons', 'famous protagonist', 'fast learner', 'friends become enemies', 'friendship', 'handsome male lead', 'hard-working protagonist', 'love interest falls in love first', 'male protagonist', 'marriage', 'mature protagonist', 'modern day', 'monsters', 'near-death experience', 'personality changes', 'polygamy', 'poor protagonist', 'poor to rich', 'royalty', 'schemes and conspiracies', 'underestimated protagonist', 'weak to strong']",https://cdn.novelupdates.com/images/2022/11/Moons-Labyrinth.jpg,2018,TRUE,breathe,wuxiaworld,TRUE,362 chapters,,c20,112.3,4315,1847,3.9,296,"[33279, 21712, 18089, 27153]"
16627,"The Enchantress of Medicine, with the Heaven Defying Child, and the Black Belly Father","['EMHS', 'Lady Charm', '魅医倾城：逆天宝宝腹黑爹']",chinese,"['remembrance zi', 'xiang si zi', '相思梓']","['action', 'comedy', 'mature', 'romance', 'xuanhuan']","['absent parents', 'alchemy', 'ancient times', 'arrogant characters', 'beast companions', 'beautiful female lead', 'betrayal', 'black belly', 'broken engagement', 'calm protagonist', 'childcare', 'cold love interests', 'cold protagonist', 'cultivation', 'cunning protagonist', 'cute children', 'devoted love interests', 'doting love interests', 'family', 'famous protagonist', 'fast learner', 'fated lovers', 'female protagonist', 'genius protagonist', 'handsome male lead', 'hard-working protagonist', 'love interest falls in love first', 'lucky protagonist', 'magical space', 'misunderstandings', 'multiple realms', 'music', 'mysterious family background', 'persistent love interests', 'pets', 'pill concocting', 'possessive characters', 'power couple', 'pregnancy', 'prophecies', 'reincarnation', 'revenge', 'ruthless protagonist', 'second chance', 'shameless protagonist', 'smart couple', 'strength-based social hierarchy', 'strong love interests', 'unique cultivation technique', 'weak to strong', 'wealthy characters']",https://cdn.novelupdates.com/images/2018/04/5a4f839fc7e7d.jpg,2017,,qidian,,TRUE,5148 chapters,FALSE,c583,27.7,5607,1203,4,161,"[14233, 15005, 23019, 17397, 8414, 17337]"
19491,The Misfit of Demon King Academy (WN),"['Maou Gakuin No Futekigousha', 'Maou Gakuin no Futekigousha ~Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou~', 'The Student Unsuited for Demon Lord School ~ The Strongest Demon Lord in History, the Founder, Reincarnates and Attends a School With His Descendants ~', '魔王学院の不適合者～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～']",japanese,"['shuu', '秋']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'harem', 'mystery', 'romance', 'school life', 'shounen']","['academy', 'adapted to anime', 'adapted to manga', 'apathetic protagonist', 'appearance different from actual age', 'arrogant characters', 'battle academy', 'blood manipulation', 'bloodlines', 'calm protagonist', 'cheats', 'clever protagonist', 'cold protagonist', 'confident protagonist', 'demon lord', 'demons', 'dragons', 'eye powers', 'fearless protagonist', 'genius protagonist', 'goddesses', 'godly powers', 'gods', 'handsome male lead', 'heroes', 'human experimentation', 'human weapon', 'humanoid protagonist', 'immortals', 'leadership', 'love interest falls in love first', 'loyal subordinates', 'magic', 'male protagonist', 'multiple identities', 'multiple reincarnated individuals', 'mysterious past', 'necromancer', 'nobles', 'overpowered protagonist', 'protagonist strong from the start', 'r-15', 'reincarnation', 'resurrection', 'romantic subplot', 'royalty', 'ruthless protagonist', 'schemes and conspiracies', 'soul power', 'souls', 'special abilities', 'spirits', 'sword wielder', 'time manipulation', 'time skip', 'transplanted memories', 'tsundere', 'unique weapon user', 'unique weapons']",https://cdn.novelupdates.com/images/2018/11/34034491_2082787158629070_8263919906781659136_o.jpg,2017,TRUE,syosetu,j-novel club,FALSE,698 chapters,FALSE,c248 part2,4.1,9305,413,3.9,324,"[146, 10142, 3728, 32524, 12354, 4563]"
19987,One Useless Rebirth,"['Một Lần Trọng Sinh Vô Tác Dụng', 'OUR', '一次没卵用的重生']",chinese,"['bu hui xia qi', 'can’t play chess', '不会下棋']","['comedy', 'drama', 'mystery', 'romance', 'yaoi']","['abusive characters', 'acting', 'age regression', 'arrogant characters', 'betrayal', 'bickering couple', 'black belly', 'celebrities', 'charming protagonist', 'coma', 'complex family relationships', 'couple growth', 'doting love interests', 'family conflict', 'famous protagonist', 'fated lovers', 'first love', 'first-time interc**rse', 'friendship', 'handsome male lead', 'hard-working protagonist', 'heartwarming', 'love interest falls in love first', 'misunderstandings', 'modern day', 'past plays a big role', 'photography', 'poor to rich', 'popular love interests', 'quirky characters', 'reincarnation', 'revenge', 'schemes and conspiracies', 'second chance', 'showbiz', 'wealthy characters']",https://cdn.novelupdates.com/images/2018/12/一次没卵用的重生-logo.jpg,2019,FALSE,jjwxc,,TRUE,293 chapters,,c2,113,11851,206,4.3,810,"[17248, 20212, 14596, 21581, 21596, 2952]"
13002,Heaven Official’s Blessing,"['La bendición del Oficial del Cielo', 'TGCF', 'Thiên Quan Tứ Phúc', 'Tian Guan Ci Fu', 'Благословение Небожителей', 'สวรรค์ประทานพร', '天官賜福', '天官赐福', '천관사복']",chinese,"['mò xiāng tóngxiù', '墨香铜臭']","['drama', 'mystery', 'romance', 'shounen ai', 'xianxia']","['adapted to anime', 'adapted to drama cd', 'adapted to manhua', 'ancient times', 'betrayal', 'calm protagonist', 'cannibalism', 'carefree protagonist', 'caring protagonist', 'character growth', 'clever protagonist', 'conflicting loyalties', 'couple growth', 'cultivation', 'death of loved ones', 'depictions of cruelty', 'devoted love interests', 'doting love interests', 'fallen nobility', 'famous protagonist', 'first love', 'flashbacks', 'gambling', 'generals', 'god protagonist', 'goddesses', 'godly powers', 'gods', 'handsome male lead', 'hard-working protagonist', 'hated protagonist', 'heaven', 'helpful protagonist', 'hiding true identity', 'immortals', 'kingdoms', 'long separations', 'love interest falls in love first', 'lovers reunited', 'mysterious past', 'mystery solving', 'obsessive love', 'past plays a big role', 'past trauma', 'polite protagonist', 'politics', 'poor protagonist', 'power couple', 'pragmatic protagonist', 'proactive protagonist', 'quirky characters', 'revenge', 'royalty', 'sealed power', 'secret crush', 'secret identity', 'secrets', 'selfless protagonist', 'sentient objects', 'slow romance', 'smart couple', 'strong love interests', 'suicides', 'teamwork', 'torture', 'tragic past', 'unconditional love', 'unlucky protagonist', 'wealthy characters', 'younger love interests']",https://cdn.novelupdates.com/images/2022/07/Heaven-Officials-Blessing.jpg,2017,TRUE,jjwxc,seven seas,TRUE,244 chapters,,c1,113.9,21647,29,4.7,2801,"[7620, 11330, 14123, 13034, 4036, 20886]"
60246,Fated to Be Loved by Villains,"['FLV', 'FTBLBV', ""It's Fate To Be Loved By Villains"", 'It Is Fate to be Loved by Villains', '악당에게 사랑받는 운명입니다']",korean,"['liteulbig', 'little big', '리틀빅']","['action', 'comedy', 'fantasy', 'harem', 'romance']","['academy', 'accelerated growth', 'angels', 'assassins', 'beautiful female lead', 'calm protagonist', 'charming protagonist', 'cheats', 'clever protagonist', 'conditional power', 'cunning protagonist', 'demon lord', 'demons', 'devoted love interests', 'different social status', 'evil religions', 'evolution', 'fanaticism', 'fearless protagonist', 'first-time interc**rse', 'f*llatio', 'galge', 'hidden abilities', 'immortals', 'kingdoms', 'knights', 'level system', 'love interest falls in love first', 'magic', 'male protagonist', 'misunderstandings', 'mysterious family background', 'nobles', 'obsessive love', 'politics', 'polygamy', 'prophecies', 'psychic powers', 'psychopaths', 'r-18', 'reincarnated in a game world', 'resurrection', 'saints', 'saving the world', 'serial killers', 'soul power', 'special abilities', 'spirit users', 'spirits', 'strategic battles', 'strong love interests', 'sword and magic', 'sword wielder', 'system administrator', 'time manipulation', 'transmigration', 'transported into a game world', 'underestimated protagonist', 'unique weapons', 'unlucky protagonist', 'unreliable narrator', 'villainess noble girls', 'weak protagonist', 'weak to strong', 'yandere']",https://cdn.novelupdates.com/images/2023/12/Fated-to-Be-Loved-by-Villains.jpg,2022,FALSE,novelpia,,TRUE,378 chapters,FALSE,c230,1.8,5650,1186,4.3,383,"[55520, 82037, 86972, 56534, 59810, 36132]"
1103,Limitless Sword God,"['LSG', 'Ultimate God of Swords', 'Wu Ji Jian Shen', '无极剑神']",chinese,"['fire god', 'huo shen', '火神']","['action', 'adventure', 'fantasy', 'harem', 'mature', 'xuanhuan']","['adapted to manhua', 'alchemy', 'antihero protagonist', 'arranged marriage', 'assassins', 'beautiful female lead', 'broken engagement', 'cheats', 'cultivation', 'cunning protagonist', 'demonic cultivation technique', 'demons', 'dense protagonist', 'enemies become lovers', 'first-time interc**rse', 'ghosts', 'gods', 'handsome male lead', 'immortals', 'male protagonist', 'mysterious illness', 'mysterious past', 'past plays a big role', 'previous life talent', 'r*pe victim becomes lover', 'revenge', 'romantic subplot', 'r*pe', 'ruthless protagonist', 'second chance', 's*xual cultivation technique', 'shameless protagonist', 'spirit advisor', 'sword wielder', 'tragic past', 'underestimated protagonist', 'weak to strong']",https://cdn.novelupdates.com/images/2016/04/27.jpg,,FALSE,zongheng,,TRUE,1569 chapters,,c355,83.9,7236,749,3.7,594,"[2765, 3775, 6540, 791, 14, 21237]"
44245,Return of Mount Hua Sect,"['Hoa Sơn Tái Khởi', 'Return of the Blossoming Blade (Manhwa)', 'Return of the Huashan Sect', 'Return of the Mount Hua Sect', 'RMHS', '화산귀환']",korean,['비가'],"['action', 'adventure', 'comedy', 'martial arts', 'mature', 'psychological', 'tragedy', 'wuxia']","['adapted to manhwa', 'age progression', 'age regression', 'aggressive characters', 'ancient china', 'appearance different from actual age', 'arrogant characters', 'betrayal', 'black belly', 'character growth', 'clan building', 'cold protagonist', 'cunning protagonist', 'friendship', 'handsome male lead', 'harsh training', 'hiding true identity', 'hot-blooded protagonist', 'lack of common sense', 'leadership', 'long separations', 'loyal subordinates', 'lucky protagonist', 'male protagonist', 'manipulative characters', 'martial spirits', 'merchants', 'money grubber', 'overpowered protagonist', 'past plays a big role', 'pill based cultivation', 'proactive protagonist', 'protagonist strong from the start', 'quirky characters', 'revenge', 'ruthless protagonist', 'sect development', 'sharp-tongued characters', 'strong to stronger', 'sword wielder', 'time skip', 'transmigration', 'weak to strong', 'wealthy characters']",https://cdn.novelupdates.com/images/2021/06/Return-of-Mount-Hua-Sect.jpeg,2019,FALSE,luff media,,FALSE,1777 chapters,FALSE,c774,1.3,6907,826,4.5,409,"[60472, 17314, 55783, 70591, 39672, 2989]"
7875,Max Level Newbie,"['I’m the Max-Level Newbie', '만렙 뉴비']",korean,['yi-deung-byeol'],"['action', 'adventure', 'fantasy', 'shounen']","['artifacts', 'cheats', 'demon lord', 'demons', 'divine protection', 'dragons', 'dungeons', 'elemental magic', 'fantasy world', 'game elements', 'genius protagonist', 'god protagonist', 'godly powers', 'gods', 'hard-working protagonist', 'interdimensional travel', 'level system', 'male protagonist', 'monsters', 'multiple realms', 'race change', 'schemes and conspiracies', 'spirits', 'strength-based social hierarchy', 'strong to stronger', 'summoning magic', 'sword and magic', 'time skip', 'transported to another world']",https://cdn.novelupdates.com/images/2020/01/Max-Level-Newbie.jpeg,2016,FALSE,kw books,,TRUE,201 chapters,FALSE,c202,88.7,8172,558,4,322,"[8784, 7548, 8456, 12299, 7206, 3728]"
19268,Transmigration with QQ Farm,['帶著農場玩穿越'],chinese,"['die lian huahua lian rui', '蝶恋花花恋蕊', '蝶戀花花戀蕊']","['adventure', 'drama', 'fantasy', 'josei', 'mystery', 'romance', 'xuanhuan']","['cheats', 'confident protagonist', 'cooking', 'family', 'farming', 'female protagonist', 'forced into a relationship', 'game elements', 'gamers', 'handsome male lead', 'heartwarming', 'love interest falls in love first', 'magical space', 'mythical beasts', 'poor to rich', 's*xual abuse', 'shameless protagonist', 'transmigration', 'transported to another world', 'weak to strong']",https://cdn.novelupdates.com/images/2018/10/42397s.jpg,2014,FALSE,xxsy,,TRUE,214 chapters,FALSE,c597,88.1,3882,2143,3.4,181,"[4623, 6283, 23800, 18935, 17397, 16439]"
11189,Dragoon,"['Doragūn ~ ryū kishi e no michi ~', 'Dragoon ~ The way to the dragon knight ~', 'ドラグーン', 'ドラグーン ～竜騎士への道～']",japanese,"['mishima yomu', 'wai', 'わい／三嶋\u3000与夢']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'martial arts', 'romance', 'school life', 'shounen', 'slice of life', 'tragedy']","['academy', 'adventurers', 'beautiful female lead', 'death of loved ones', 'demi-humans', 'dense protagonist', 'dragons', 'elves', 'friendship', 'goddesses', 'hard-working protagonist', 'hated protagonist', 'honest protagonist', 'kingdoms', 'knights', 'male protagonist', 'misunderstandings', 'monsters', 'nobles', 'personality changes', 'r-15', 'royalty', 'strong love interests', 'sword and magic', 'underestimated protagonist', 'unreliable narrator', 'wars', 'weak to strong']",https://cdn.novelupdates.com/images/2017/04/dragoon01.jpg,2012,FALSE,media factory,,TRUE,167 chapters,,,1,7643,658,3.9,441,"[4073, 4825, 2582, 149, 20312, 4130]"
